epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,6925.73,0.33152,0.29501,0.85394,0.92705,0.84247,0.93711,0.74637,0.6878,0.62242,1.02575,0.000148696,0.000148696,0.000148696
140,6976.27,0.33749,0.29773,0.84903,0.90496,0.84789,0.93661,0.75355,0.67868,0.61537,1.02172,0.000137694,0.000137694,0.000137694
141,7025.42,0.25371,0.22592,0.79608,0.91565,0.84932,0.94201,0.75551,0.68248,0.61232,1.02257,0.000126692,0.000126692,0.000126692
142,7074.42,0.25423,0.23974,0.79353,0.91897,0.85449,0.94103,0.7543,0.6888,0.61497,1.02638,0.00011569,0.00011569,0.00011569
143,7125.69,0.26488,0.24301,0.80389,0.91789,0.85616,0.94222,0.75549,0.68826,0.61944,1.0267,0.000104688,0.000104688,0.000104688
144,7177.25,0.25179,0.23049,0.80458,0.97391,0.82192,0.94311,0.75315,0.68388,0.63294,1.02969,9.36854e-05,9.36854e-05,9.36854e-05
145,7244.63,0.24883,0.23099,0.80716,0.96593,0.82192,0.93673,0.74716,0.68624,0.63835,1.03215,8.26832e-05,8.26832e-05,8.26832e-05
146,7294.23,0.24509,0.22946,0.79874,0.90583,0.85648,0.93661,0.74695,0.68866,0.63932,1.03312,7.1681e-05,7.1681e-05,7.1681e-05
147,7343.79,0.24087,0.2217,0.78954,0.88413,0.88847,0.94236,0.75134,0.69272,0.63167,1.03421,6.06788e-05,6.06788e-05,6.06788e-05
148,7392.81,0.23833,0.22538,0.80029,0.91844,0.84932,0.94431,0.75356,0.69829,0.61665,1.0365,4.96766e-05,4.96766e-05,4.96766e-05
149,7442.26,0.23614,0.21936,0.78559,0.91826,0.84636,0.9431,0.75527,0.70125,0.61451,1.03815,3.86744e-05,3.86744e-05,3.86744e-05
150,7492.48,0.25155,0.22789,0.78332,0.88233,0.87671,0.94267,0.75463,0.70536,0.61101,1.04086,2.76722e-05,2.76722e-05,2.76722e-05
